floorplan_idx,room_count,area_m2,scenario,target_room,interferer_room,noise_room,estimated_room,room_correct,localization_error_m,doa_error_deg,architecture,pipeline,physical_microphones,reference_channel,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,input_pesq,output_pesq,pesq_improvement,input_stoi,output_stoi,stoi_improvement,output_dry_pesq,output_dry_stoi,output_dry_si_sdr_db,processing_s,rtf
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,single,single_raw,1,3,1.1986,1.1986,0.0,1.1617,1.1617,0.0,1.07665,1.07665,0.0,0.64223,0.64223,0.0,1.02707,0.58575,-7.1487,0.0,0.0
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,single,single_wiener,1,3,1.1986,3.6133,2.4147,1.1617,2.6562,1.4946,1.07665,1.03029,-0.04636,0.64223,0.59668,-0.04556,1.02367,0.52568,-6.304,0.011563,0.00492
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_weighted_ds,5,3,1.1986,2.7034,1.5049,1.1617,2.4301,1.2684,1.07665,1.09642,0.01978,0.64223,0.70054,0.0583,1.03225,0.58457,-8.4684,0.008328,0.003544
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_mvdr,5,3,1.1986,21.6184,20.4198,1.1617,5.3107,4.149,1.07665,2.31148,1.23483,0.64223,0.94257,0.30034,1.07401,0.7423,-7.5101,0.013489,0.00574
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_mwf,5,3,1.1986,18.7224,17.5239,1.1617,16.3245,15.1628,1.07665,2.1817,1.10506,0.64223,0.93833,0.2961,1.08242,0.73804,-4.8312,0.013321,0.005669
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpe_mvdr,5,3,1.1986,18.9286,17.73,1.1617,5.069,3.9073,1.07665,1.9338,0.85716,0.64223,0.91105,0.26882,1.07296,0.7487,-7.1031,0.232647,0.098999
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpe_mwf,5,3,1.1986,17.7288,16.5302,1.1617,12.6645,11.5028,1.07665,1.96473,0.88808,0.64223,0.91361,0.27137,1.08836,0.75919,-4.2548,0.232192,0.098805
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpd,5,3,1.1986,10.9023,9.7037,1.1617,5.3611,4.1994,1.07665,1.27379,0.19715,0.64223,0.80072,0.15849,1.03964,0.69085,-7.5396,0.047645,0.020274
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_ds,4,0,-0.3783,-0.1436,0.2347,-0.5832,-1.0741,-0.4909,1.05253,1.06153,0.00899,0.55989,0.58849,0.0286,1.02566,0.55313,-7.9948,0.006877,0.002927
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_mvdr,4,0,-0.3783,11.9846,12.3628,-0.5832,6.2671,6.8503,1.05253,1.4326,0.38007,0.55989,0.85804,0.29815,1.05153,0.69764,-4.5406,0.011449,0.004872
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_mwf,4,0,-0.3783,16.2829,16.6612,-0.5832,13.3075,13.8907,1.05253,1.90968,0.85715,0.55989,0.88482,0.32493,1.07426,0.70297,-4.4462,0.011199,0.004766
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpe_mvdr,4,0,-0.3783,10.7156,11.0938,-0.5832,5.2504,5.8336,1.05253,1.33381,0.28127,0.55989,0.80648,0.24659,1.04879,0.7197,-3.6636,0.08565,0.036447
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpe_mwf,4,0,-0.3783,14.5451,14.9233,-0.5832,9.3378,9.921,1.05253,1.66419,0.61166,0.55989,0.82834,0.26845,1.06612,0.72334,-3.9178,0.085977,0.036586
12178,4,14.5189,same_room,living_0,living_0,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpd,4,0,-0.3783,2.7255,3.1038,-0.5832,1.1682,1.7514,1.05253,1.07129,0.01875,0.55989,0.72592,0.16603,1.02777,0.64287,-5.9489,0.040147,0.017084
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,single,single_raw,1,3,9.8924,9.8924,0.0,9.8631,9.8631,0.0,1.34154,1.34154,0.0,0.82807,0.82807,0.0,1.05192,0.67815,-4.7437,0.0,0.0
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,single,single_wiener,1,3,9.8924,12.6668,2.7744,9.8631,11.3034,1.4403,1.34154,1.30077,-0.04077,0.82807,0.81249,-0.01558,1.05434,0.66253,-4.507,0.01185,0.005043
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_weighted_ds,5,3,9.8924,12.8511,2.9587,9.8631,11.6488,1.7857,1.34154,1.57465,0.23311,0.82807,0.89074,0.06267,1.06273,0.69356,-5.315,0.007732,0.00329
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_mvdr,5,3,9.8924,27.2732,17.3809,9.8631,9.5756,-0.2875,1.34154,3.41039,2.06885,0.82807,0.97209,0.14402,1.07439,0.71799,-7.4407,0.013145,0.005593
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_mwf,5,3,9.8924,24.3267,14.4343,9.8631,21.1533,11.2902,1.34154,3.09349,1.75195,0.82807,0.98181,0.15374,1.08849,0.7559,-4.5352,0.013036,0.005547
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpe_mvdr,5,3,9.8924,25.9219,16.0296,9.8631,9.4058,-0.4573,1.34154,3.09864,1.7571,0.82807,0.96572,0.13765,1.09302,0.73404,-6.8239,0.234365,0.09973
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpe_mwf,5,3,9.8924,23.3807,13.4883,9.8631,15.4151,5.5519,1.34154,2.82968,1.48814,0.82807,0.96998,0.14191,1.09931,0.77426,-3.8833,0.234623,0.099839
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,0.6886,,distributed_singles,distributed_wpd,5,3,9.8924,13.2633,3.3709,9.8631,3.0003,-6.8628,1.34154,1.28713,-0.05441,0.82807,0.79389,-0.03418,1.04162,0.69506,-8.6707,0.047461,0.020196
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_ds,4,1,-0.4297,0.1831,0.6129,-0.3431,-0.5962,-0.2531,1.05165,1.06038,0.00874,0.56838,0.63714,0.06876,1.02639,0.57635,-8.2611,0.006667,0.002837
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_mvdr,4,1,-0.4297,13.49,13.9197,-0.3431,7.2788,7.6219,1.05165,1.63842,0.58677,0.56838,0.93291,0.36453,1.05123,0.71621,-4.5579,0.010968,0.004667
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_mwf,4,1,-0.4297,18.2156,18.6453,-0.3431,15.0869,15.4299,1.05165,2.25097,1.19932,0.56838,0.94088,0.3725,1.07946,0.72306,-4.3266,0.011531,0.004907
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpe_mvdr,4,1,-0.4297,13.6949,14.1246,-0.3431,6.4461,6.7891,1.05165,1.58568,0.53404,0.56838,0.88747,0.31909,1.05686,0.73904,-3.689,0.085378,0.036331
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpe_mwf,4,1,-0.4297,17.0285,17.4582,-0.3431,10.4955,10.8386,1.05165,1.92731,0.87567,0.56838,0.88686,0.31848,1.07603,0.73806,-3.4395,0.085789,0.036506
12178,4,14.5189,cross_room,living_0,bedroom_1,bedroom_1,living_0,True,,1.9436,local_array_4ch,local_wpd,4,1,-0.4297,4.6472,5.0769,-0.3431,2.8666,3.2097,1.05165,1.10883,0.05718,0.56838,0.82357,0.25519,1.03492,0.68051,-5.3954,0.041369,0.017604
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,single,single_raw,1,2,1.2917,1.2917,0.0,1.5037,1.5037,0.0,1.09733,1.09733,0.0,0.65457,0.65457,0.0,1.02656,0.58634,-10.8567,0.0,0.0
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,single,single_wiener,1,2,1.2917,3.377,2.0853,1.5037,2.6817,1.178,1.09733,1.02903,-0.0683,0.65457,0.61001,-0.04455,1.02111,0.52766,-9.8005,0.011166,0.004752
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_weighted_ds,5,2,1.2917,4.3322,3.0404,1.5037,3.2376,1.7338,1.09733,1.12409,0.02676,0.65457,0.7079,0.05333,1.03664,0.59642,-11.3241,0.00797,0.003391
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_mvdr,5,2,1.2917,23.5479,22.2562,1.5037,3.7171,2.2134,1.09733,2.69527,1.59794,0.65457,0.90323,0.24866,1.09361,0.67644,-9.5706,0.013569,0.005774
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_mwf,5,2,1.2917,19.4071,18.1154,1.5037,15.4174,13.9137,1.09733,2.4224,1.32507,0.65457,0.95114,0.29657,1.05453,0.64106,-9.013,0.013066,0.00556
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_wpe_mvdr,5,2,1.2917,20.579,19.2873,1.5037,4.138,2.6343,1.09733,2.21235,1.11502,0.65457,0.8708,0.21623,1.0475,0.67779,-9.4825,0.240973,0.102542
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_wpe_mwf,5,2,1.2917,18.2254,16.9337,1.5037,12.3632,10.8595,1.09733,2.13319,1.03586,0.65457,0.92304,0.26848,1.05867,0.65825,-8.5806,0.241808,0.102897
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,1.1911,,distributed_singles,distributed_wpd,5,2,1.2917,9.2342,7.9425,1.5037,1.5258,0.0221,1.09733,1.12313,0.0258,0.65457,0.59104,-0.06353,1.06087,0.56134,-10.4152,0.047165,0.02007
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_ds,4,2,-0.2295,0.5929,0.8223,-0.096,0.1441,0.2401,1.06864,1.07731,0.00866,0.5778,0.66153,0.08373,1.02671,0.57627,-8.0119,0.007374,0.003138
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_mvdr,4,2,-0.2295,12.0361,12.2655,-0.096,8.068,8.164,1.06864,2.17601,1.10737,0.5778,0.94666,0.36886,1.0595,0.70289,-4.4442,0.012373,0.005265
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_mwf,4,2,-0.2295,21.0062,21.2357,-0.096,17.2104,17.3064,1.06864,2.67487,1.60623,0.5778,0.95154,0.37374,1.05873,0.70047,-4.0968,0.011985,0.0051
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpe_mvdr,4,2,-0.2295,12.1342,12.3637,-0.096,6.2318,6.3278,1.06864,1.76781,0.69917,0.5778,0.86918,0.29138,1.05345,0.73276,-3.1539,0.10112,0.04303
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpe_mwf,4,2,-0.2295,17.9254,18.1548,-0.096,10.3296,10.4256,1.06864,2.1316,1.06296,0.5778,0.8728,0.295,1.06124,0.73291,-2.8196,0.10127,0.043094
13429,4,34.1206,same_room,living_0,living_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpd,4,2,-0.2295,6.4013,6.6308,-0.096,4.4166,4.5126,1.06864,1.22239,0.15375,0.5778,0.86984,0.29204,1.037,0.70677,-4.4706,0.045722,0.019456
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,single,single_raw,1,4,20.6884,20.6884,0.0,20.6776,20.6776,0.0,2.74777,2.74777,0.0,0.96691,0.96691,0.0,1.04857,0.63795,-9.7981,0.0,0.0
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,single,single_wiener,1,4,20.6884,23.7594,3.071,20.6776,21.8587,1.1811,2.74777,3.23073,0.48296,0.96691,0.97129,0.00438,1.05305,0.64035,-9.7466,0.013749,0.005851
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_weighted_ds,5,4,20.6884,22.6337,1.9453,20.6776,9.7561,-10.9215,2.74777,2.62064,-0.12713,0.96691,0.92977,-0.03714,1.05603,0.67709,-9.4592,0.008615,0.003666
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_mvdr,5,4,20.6884,27.8064,7.1181,20.6776,10.9484,-9.7292,2.74777,3.27767,0.5299,0.96691,0.96704,0.00013,1.05127,0.66622,-9.9493,0.013805,0.005874
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_mwf,5,4,20.6884,25.5006,4.8123,20.6776,23.6271,2.9495,2.74777,3.59312,0.84535,0.96691,0.98695,0.02004,1.05123,0.6483,-9.7677,0.01374,0.005847
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_wpe_mvdr,5,4,20.6884,27.4346,6.7463,20.6776,9.5871,-11.0905,2.74777,3.1225,0.37473,0.96691,0.95157,-0.01534,1.05557,0.68322,-9.6945,0.234928,0.099969
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_wpe_mwf,5,4,20.6884,24.9092,4.2209,20.6776,16.1431,-4.5345,2.74777,3.42262,0.67485,0.96691,0.97315,0.00624,1.05176,0.66513,-9.6251,0.234967,0.099986
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,1.1871,,distributed_singles,distributed_wpd,5,4,20.6884,12.8341,-7.8543,20.6776,6.8802,-13.7974,2.74777,1.53052,-1.21725,0.96691,0.77608,-0.19083,1.04213,0.60367,-9.7492,0.047349,0.020148
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_ds,4,0,-0.2125,0.2306,0.4431,-0.0055,0.1637,0.1691,1.05667,1.06019,0.00352,0.60476,0.65471,0.04996,1.02594,0.5743,-7.9958,0.008078,0.003437
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_mvdr,4,0,-0.2125,5.7101,5.9226,-0.0055,4.7108,4.7163,1.05667,1.15873,0.10206,0.60476,0.78452,0.17976,1.03387,0.70405,-4.2932,0.011516,0.0049
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_mwf,4,0,-0.2125,10.0734,10.2859,-0.0055,8.8795,8.8849,1.05667,1.45198,0.39531,0.60476,0.807,0.20224,1.04356,0.67748,-4.8389,0.011202,0.004767
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpe_mvdr,4,0,-0.2125,7.62,7.8325,-0.0055,4.3755,4.3809,1.05667,1.24666,0.18999,0.60476,0.75472,0.14996,1.04297,0.74043,-2.5421,0.08724,0.037124
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpe_mwf,4,0,-0.2125,10.5016,10.7141,-0.0055,6.836,6.8415,1.05667,1.43293,0.37626,0.60476,0.76659,0.16183,1.04982,0.72072,-3.2625,0.08719,0.037102
13429,4,34.1206,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,6.4845,local_array_4ch,local_wpd,4,0,-0.2125,3.6904,3.9029,-0.0055,2.9248,2.9303,1.05667,1.10772,0.05105,0.60476,0.77249,0.16773,1.02937,0.67034,-4.9733,0.039364,0.016751
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,single,single_raw,1,0,1.1747,1.1747,0.0,1.3219,1.3219,0.0,1.09474,1.09474,0.0,0.62873,0.62873,0.0,1.02435,0.53198,-7.7103,0.0,0.0
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,single,single_wiener,1,0,1.1747,3.1203,1.9456,1.3219,2.2786,0.9567,1.09474,1.02702,-0.06772,0.62873,0.58876,-0.03997,1.02063,0.47863,-7.0601,0.011612,0.004941
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_weighted_ds,5,0,1.1747,5.7664,4.5917,1.3219,3.8794,2.5575,1.09474,1.16631,0.07157,0.62873,0.68895,0.06023,1.03523,0.57256,-11.0159,0.007962,0.003388
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_mvdr,5,0,1.1747,18.8312,17.6565,1.3219,7.3203,5.9984,1.09474,2.14507,1.05033,0.62873,0.8676,0.23887,1.04431,0.63535,-10.0515,0.013342,0.005677
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_mwf,5,0,1.1747,17.3257,16.151,1.3219,14.6485,13.3266,1.09474,2.1052,1.01046,0.62873,0.90323,0.2745,1.04413,0.61738,-5.8465,0.013034,0.005546
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_wpe_mvdr,5,0,1.1747,16.9261,15.7514,1.3219,6.5422,5.2203,1.09474,1.8206,0.72587,0.62873,0.84749,0.21877,1.04507,0.65015,-10.0052,0.232667,0.099007
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_wpe_mwf,5,0,1.1747,16.2977,15.123,1.3219,11.5269,10.205,1.09474,1.90744,0.8127,0.62873,0.88448,0.25575,1.04989,0.64169,-5.2992,0.232348,0.098872
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,0.4549,,distributed_singles,distributed_wpd,5,0,1.1747,14.1595,12.9848,1.3219,4.8714,3.5496,1.09474,1.44221,0.34747,0.62873,0.77574,0.14702,1.03795,0.59398,-11.0561,0.046219,0.019668
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_ds,4,0,-0.26,1.2298,1.4897,-0.52,0.9116,1.4316,1.05841,1.072,0.01359,0.54738,0.61717,0.06979,1.02562,0.58596,-5.8123,0.00713,0.003034
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_mvdr,4,0,-0.26,13.5411,13.8011,-0.52,10.6898,11.2098,1.05841,1.74493,0.68653,0.54738,0.91119,0.3638,1.05356,0.72238,-3.2654,0.011671,0.004966
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_mwf,4,0,-0.26,19.2829,19.5429,-0.52,15.625,16.145,1.05841,2.27679,1.21838,0.54738,0.93464,0.38726,1.06526,0.73273,-2.8692,0.012151,0.00517
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpe_mvdr,4,0,-0.26,13.0664,13.3264,-0.52,8.3354,8.8554,1.05841,1.63973,0.58133,0.54738,0.85992,0.31254,1.0577,0.73776,-2.2389,0.087358,0.037174
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpe_mwf,4,0,-0.26,16.4441,16.7041,-0.52,10.3144,10.8344,1.05841,1.90177,0.84337,0.54738,0.87005,0.32266,1.06588,0.74271,-1.9468,0.087674,0.037308
3400,4,37.6716,same_room,living_0,living_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpd,4,0,-0.26,8.3705,8.6305,-0.52,7.316,7.836,1.05841,1.29773,0.23933,0.54738,0.85085,0.30347,1.03565,0.69874,-3.3935,0.039392,0.016762
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,single,single_raw,1,2,10.453,10.453,0.0,10.4529,10.4529,0.0,1.43616,1.43616,0.0,0.82475,0.82475,0.0,1.03676,0.5622,-9.7317,0.0,0.0
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,single,single_wiener,1,2,10.453,13.1665,2.7135,10.4529,11.6358,1.1829,1.43616,1.36606,-0.0701,0.82475,0.8087,-0.01606,1.03581,0.53108,-9.679,0.011374,0.00484
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_weighted_ds,5,2,10.453,14.3859,3.933,10.4529,13.2794,2.8265,1.43616,1.89693,0.46077,0.82475,0.89145,0.06669,1.04444,0.65163,-9.983,0.008147,0.003467
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_mvdr,5,2,10.453,25.0521,14.5992,10.4529,9.2304,-1.2225,1.43616,3.3672,1.93104,0.82475,0.9529,0.12815,1.04836,0.65284,-10.6582,0.013126,0.005586
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_mwf,5,2,10.453,19.7373,9.2843,10.4529,17.4342,6.9813,1.43616,2.66231,1.22615,0.82475,0.94936,0.1246,1.04618,0.59423,-9.3062,0.013066,0.00556
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_wpe_mvdr,5,2,10.453,23.2982,12.8452,10.4529,8.0458,-2.407,1.43616,3.06587,1.62971,0.82475,0.94035,0.1156,1.05389,0.67354,-10.8887,0.236197,0.10051
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_wpe_mwf,5,2,10.453,18.9462,8.4932,10.4529,13.4158,2.9629,1.43616,2.40461,0.96844,0.82475,0.92981,0.10505,1.05025,0.61781,-8.906,0.235634,0.10027
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,0.4548,,distributed_singles,distributed_wpd,5,2,10.453,17.2407,6.7878,10.4529,7.0678,-3.3851,1.43616,1.78144,0.34528,0.82475,0.84676,0.02201,1.04338,0.63612,-10.7861,0.045981,0.019566
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_ds,4,1,-0.3481,0.2182,0.5663,-0.4318,-0.0087,0.4231,1.06008,1.076,0.01592,0.53908,0.59796,0.05888,1.02673,0.57838,-6.5124,0.006622,0.002818
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_mvdr,4,1,-0.3481,10.5043,10.8525,-0.4318,9.3184,9.7502,1.06008,1.37328,0.3132,0.53908,0.89249,0.3534,1.03902,0.71213,-3.5843,0.011065,0.004709
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_mwf,4,1,-0.3481,16.0339,16.382,-0.4318,13.4946,13.9264,1.06008,1.99447,0.9344,0.53908,0.90136,0.36228,1.05996,0.73149,-2.6029,0.011564,0.004921
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpe_mvdr,4,1,-0.3481,10.2775,10.6256,-0.4318,7.3006,7.7324,1.06008,1.33092,0.27085,0.53908,0.83194,0.29286,1.04248,0.73855,-2.3475,0.086638,0.036867
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpe_mwf,4,1,-0.3481,14.1516,14.4998,-0.4318,9.1158,9.5476,1.06008,1.75483,0.69476,0.53908,0.83728,0.2982,1.06747,0.76643,-1.3043,0.087151,0.037086
3400,4,37.6716,cross_room,living_0,bedroom_0,bedroom_0,living_0,True,,1.8192,local_array_4ch,local_wpd,4,1,-0.3481,5.0013,5.3494,-0.4318,4.246,4.6778,1.06008,1.11683,0.05676,0.53908,0.79572,0.25663,1.03015,0.67763,-4.78,0.039074,0.016627
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,single,single_raw,1,2,2.6148,2.6148,0.0,2.5835,2.5835,0.0,1.13691,1.13691,0.0,0.63949,0.63949,0.0,1.18445,0.52183,-11.8065,0.0,0.0
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,single,single_wiener,1,2,2.6148,5.0194,2.4046,2.5835,3.8679,1.2844,1.13691,1.04923,-0.08768,0.63949,0.62037,-0.01912,1.02733,0.47429,-10.9348,0.012058,0.005131
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_weighted_ds,5,2,2.6148,6.232,3.6172,2.5835,5.307,2.7235,1.13691,1.2538,0.11689,0.63949,0.73036,0.09087,1.03694,0.56671,-11.5308,0.008339,0.003549
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_mvdr,5,2,2.6148,15.2377,12.6229,2.5835,8.0466,5.4631,1.13691,1.67998,0.54307,0.63949,0.86169,0.2222,1.04315,0.64179,-10.317,0.013102,0.005575
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_mwf,5,2,2.6148,15.3051,12.6903,2.5835,12.5513,9.9678,1.13691,1.87995,0.74304,0.63949,0.86884,0.22935,1.04037,0.59475,-10.4316,0.013198,0.005616
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_wpe_mvdr,5,2,2.6148,14.2214,11.6066,2.5835,7.5083,4.9248,1.13691,1.56427,0.42736,0.63949,0.84942,0.20993,1.04435,0.63941,-10.461,0.244216,0.103922
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_wpe_mwf,5,2,2.6148,14.5716,11.9568,2.5835,10.4621,7.8786,1.13691,1.76693,0.63002,0.63949,0.84905,0.20956,1.04214,0.61081,-9.9712,0.245827,0.104607
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,0.7724,,distributed_singles,distributed_wpd,5,2,2.6148,12.6228,10.008,2.5835,5.8818,3.2983,1.13691,1.52631,0.3894,0.63949,0.78111,0.14162,1.05851,0.59468,-10.4216,0.046129,0.019629
4306,4,40.2016,same_room,living_0,living_0,bedroom_0,living_0,True,,0.5057,local_array_4ch,local_ds,4,1,-0.2799,1.0426,1.3225,-0.0541,1.1809,1.2349,1.06377,1.07501,0.01124,0.54815,0.68905,0.1409,1.02636,0.58558,-8.001,0.007008,0.002982
